RAF,n,p,nodes,edges,SCC,WC,diameter,Bet_Centrality,coloring
1,5,0.48484848484848486,438,18182,1,1,5,0.002991599488747058,2
1,5,0.494949494949495,438,18418,1,1,5,0.0029671306307251974,2
1,5,0.5050505050505051,438,18888,1,1,5,0.002899571658380807,2
1,5,0.5151515151515152,438,18868,1,1,5,0.002897390790525773,2
1,5,0.5252525252525253,438,19238,1,1,5,0.002850801701402859,2
1,5,0.5353535353535354,438,19216,1,1,5,0.002855091540370452,2
1,5,0.5454545454545455,438,19570,1,1,5,0.002817082129182725,2
1,5,0.5555555555555556,438,19846,1,1,5,0.002787221015475342,2
1,5,0.5656565656565657,438,19946,1,1,5,0.002767161824325199,2
1,5,0.5757575757575758,438,20218,1,1,5,0.0027305424168252946,2
1,5,0.5858585858585859,438,20474,1,1,5,0.0027056901095102426,2
1,5,0.595959595959596,438,20652,1,1,5,0.002686829197401327,2
1,5,0.6060606060606061,438,20900,1,1,5,0.0026541641107374722,2
1,5,0.6161616161616162,438,21018,1,1,5,0.002644050635629514,2
1,5,0.6262626262626263,438,21120,1,1,5,0.002631300946630857,2
1,5,0.6363636363636365,438,21364,1,1,5,0.0026059453621184877,2
1,5,0.6464646464646465,438,21480,1,1,5,0.002592332912210148,2
1,5,0.6565656565656566,438,21580,1,1,5,0.002580613743186945,2
1,5,0.6666666666666667,438,21786,1,1,5,0.0025564085065541546,2
1,5,0.6767676767676768,438,22058,1,1,5,0.0025274580849181053,2
1,5,0.686868686868687,438,22178,1,1,5,0.0025152835698592363,2
1,5,0.696969696969697,438,22288,1,1,4,0.0025031569859620168,2
1,5,0.7070707070707072,438,22408,1,1,5,0.00249198902529778,2
1,5,0.7171717171717172,438,22610,1,1,5,0.002468382928185604,2
1,5,0.7272727272727273,438,22740,1,1,5,0.0024507682262795644,2
1,5,0.7373737373737375,438,22754,1,1,5,0.00245280530064965,2
1,5,0.7474747474747475,438,22900,1,1,5,0.0024355980136176263,2
1,5,0.7575757575757577,438,23002,1,1,5,0.0024252209171205987,2
1,5,0.7676767676767677,438,23226,1,1,5,0.00240465844877314,2
1,5,0.7777777777777778,438,23304,1,1,4,0.0023944251457610603,2
1,5,0.787878787878788,438,23290,1,1,5,0.0023966299791969175,2
1,5,0.797979797979798,438,23378,1,1,5,0.0023860851236341177,2
1,5,0.8080808080808082,438,23608,1,1,4,0.0023623831641986447,2
1,5,0.8181818181818182,438,23672,1,1,5,0.002355744698310245,2
1,5,0.8282828282828284,438,23730,1,1,5,0.0023492500259067934,2
1,5,0.8383838383838385,438,23854,1,1,4,0.0023374589601411174,2
1,5,0.8484848484848485,438,23858,1,1,4,0.0023348706774120663,2
1,5,0.8585858585858587,438,23968,1,1,4,0.0023267223799317213,2
1,5,0.8686868686868687,438,24042,1,1,4,0.0023191492563911665,2
1,5,0.8787878787878789,438,24086,1,1,4,0.0023142363123221333,2
1,5,0.888888888888889,438,24104,1,1,4,0.002312894239795961,2
1,5,0.8989898989898991,438,24210,1,1,4,0.0023022295563290373,2
1,5,0.9090909090909092,438,24238,1,1,4,0.002299880929408233,2
1,5,0.9191919191919192,438,24280,1,1,4,0.0022959026429913588,2
1,5,0.9292929292929294,438,24308,1,1,4,0.0022936738439746753,2
1,5,0.9393939393939394,438,24348,1,1,4,0.0022893600394262577,2
1,5,0.9494949494949496,438,24346,1,1,4,0.002289551764072855,2
1,5,0.9595959595959597,438,24394,1,1,4,0.0022848545102312438,2
1,5,0.9696969696969697,438,24410,1,1,4,0.0022833686442201217,2
1,5,0.9797979797979799,438,24428,1,1,4,0.0022814993289158076,2
1,5,0.98989898989899,438,24438,1,1,4,0.002280444843359527,2
1,5,1.0,438,24440,1,1,3,0.002280205187551281,2
RAF,n,p,nodes,edges,SCC,WC,diameter,Bet_Centrality,coloring
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
1,3,0.25,50,332,1,1,5,0.03462585034013606,3
1,3,0.25,50,326,1,1,5,0.034149659863945574,2
1,3,0.25,50,318,1,1,5,0.03414965986394558,2
1,3,0.25,50,328,1,1,5,0.03370748299319728,2
1,3,0.25,50,344,1,1,5,0.033673469387755096,2
1,3,0.25,50,326,1,1,5,0.03340136054421769,2
1,3,0.25,50,316,1,1,5,0.03387755102040817,2
1,3,0.25,50,324,1,1,5,0.033435374149659865,2
1,3,0.25,50,332,1,1,5,0.033112244897959185,2
1,3,0.25,50,302,1,1,6,0.03586734693877551,2
1,3,0.25,50,324,1,1,5,0.03312925170068027,2
1,3,0.25,50,328,1,1,5,0.03431972789115646,2
1,3,0.25,50,334,1,1,5,0.03314625850340136,2
1,3,0.25,50,334,1,1,5,0.0333843537414966,2
1,3,0.25,50,282,1,1,6,0.03675170068027211,2
1,3,0.25,50,308,1,1,5,0.0345578231292517,2
1,3,0.25,50,326,1,1,6,0.0339625850340136,2
1,3,0.25,50,304,1,1,6,0.03486394557823129,2
1,3,0.25,50,328,1,1,6,0.033503401360544215,2
1,3,0.25,50,338,1,1,5,0.03299319727891156,2
1,3,0.25,50,320,1,1,5,0.03438775510204082,2
1,3,0.25,50,326,1,1,6,0.03397959183673469,2
1,3,0.25,50,326,1,1,6,0.0335374149659864,2
1,3,0.25,50,332,1,1,5,0.03372448979591836,2
1,3,0.25,50,336,1,1,5,0.03335034013605442,2
1,3,0.25,50,328,1,1,5,0.033826530612244894,2
1,3,0.25,50,318,1,1,5,0.03494897959183674,2
1,3,0.25,50,344,1,1,5,0.0326360544217687,2
1,3,0.25,50,312,1,1,6,0.034268707482993196,2
1,3,0.25,50,338,1,1,5,0.03328231292517007,2
1,3,0.25,50,342,1,1,5,0.03304421768707483,2
1,3,0.25,50,278,1,1,6,0.03695578231292517,2
1,3,0.25,50,338,1,1,5,0.033078231292516996,2
1,3,0.25,50,320,1,1,5,0.03435374149659864,2
1,3,0.25,50,318,1,1,5,0.03430272108843537,2
1,3,0.25,50,300,1,1,6,0.03637755102040816,3
1,3,0.25,50,316,1,1,5,0.03477891156462585,2
1,3,0.25,50,324,1,1,5,0.03433673469387755,2
1,3,0.25,50,344,1,1,5,0.03272108843537414,2
1,3,0.25,50,314,1,1,6,0.03520408163265305,2
1,3,0.25,50,330,1,1,5,0.03358843537414966,2
1,3,0.25,50,304,1,1,6,0.03520408163265305,3
1,3,0.25,50,308,1,1,6,0.035901360544217685,3
1,3,0.25,50,322,1,1,5,0.03384353741496598,2
1,3,0.25,50,312,1,1,5,0.03464285714285714,2
1,3,0.25,50,324,1,1,5,0.03372448979591836,2
1,3,0.25,50,306,1,1,5,0.0345578231292517,2
1,3,0.25,50,322,1,1,5,0.03426870748299319,2
1,3,0.25,50,300,1,1,5,0.03534013605442177,2
1,3,0.25,50,316,1,1,5,0.03437074829931973,2
1,3,0.25,50,326,1,1,5,0.0338095238095238,2
1,3,0.25,50,318,1,1,5,0.034744897959183674,2
1,3,0.25,50,326,1,1,6,0.034421768707482994,2
1,3,0.25,50,304,1,1,6,0.03537414965986394,2
1,3,0.25,50,328,1,1,5,0.0338265306122449,2
1,3,0.25,50,332,1,1,5,0.03365646258503401,2
1,3,0.25,50,338,1,1,5,0.03331632653061225,2
1,3,0.25,50,308,1,1,5,0.035068027210884346,2
1,3,0.25,50,312,1,1,5,0.03465986394557823,2
1,3,0.25,50,328,1,1,5,0.03348639455782314,2
1,3,0.25,50,320,1,1,5,0.03355442176870748,2
1,3,0.25,50,336,1,1,5,0.033503401360544215,2
1,3,0.25,50,322,1,1,5,0.03426870748299319,2
1,3,0.25,50,342,1,1,5,0.0335374149659864,2
1,3,0.25,50,316,1,1,5,0.03408163265306122,2
1,3,0.25,50,330,1,1,5,0.0338095238095238,2
1,3,0.25,50,310,1,1,6,0.03482993197278911,2
1,3,0.25,50,294,1,1,6,0.0366156462585034,2
1,3,0.25,50,320,1,1,6,0.03435374149659864,2
1,3,0.25,50,314,1,1,5,0.03517006802721088,2
1,3,0.25,50,314,1,1,6,0.034812925170068024,2
1,3,0.25,50,310,1,1,5,0.034336734693877546,2
1,3,0.25,50,312,1,1,6,0.03505102040816326,2
1,3,0.25,50,342,1,1,5,0.03243197278911565,2
1,3,0.25,50,334,1,1,5,0.03416666666666666,2
1,3,0.25,50,332,1,1,6,0.03392857142857141,2
1,3,0.25,50,338,1,1,6,0.033486394557823124,2
1,3,0.25,50,308,1,1,5,0.034421768707482994,2
1,3,0.25,50,320,1,1,6,0.034659863945578226,2
1,3,0.25,50,316,1,1,6,0.03474489795918367,2
1,3,0.25,50,294,1,1,6,0.03622448979591837,2
1,3,0.25,50,322,1,1,5,0.03387755102040816,2
1,3,0.25,50,312,1,1,5,0.03469387755102041,2
1,3,0.25,50,318,1,1,5,0.03443877551020408,2
1,3,0.25,50,352,1,1,5,0.03241496598639456,2
1,3,0.25,50,324,1,1,5,0.03435374149659864,2
1,3,0.25,50,290,1,1,5,0.03600340136054421,2
1,3,0.25,50,298,1,1,6,0.035850340136054426,2
1,3,0.25,50,342,1,1,5,0.03268707482993197,2
1,3,0.25,50,314,1,1,6,0.03522108843537415,2
1,3,0.25,50,332,1,1,5,0.03386054421768707,2
1,3,0.25,50,312,1,1,5,0.03452380952380952,2
1,3,0.25,50,304,1,1,6,0.03547619047619048,2
1,3,0.25,50,322,1,1,5,0.03401360544217687,2
1,3,0.25,50,326,1,1,5,0.03469387755102041,2
1,3,0.25,50,344,1,1,5,0.0333843537414966,2
1,3,0.25,50,336,1,1,5,0.03290816326530612,2
0,3,0.25,50,318,1,1,6,0.03574829931972789,2
1,3,0.25,50,344,1,1,5,0.033180272108843535,2
1,3,0.25,50,328,1,1,5,0.033282312925170074,2
1,3,0.25,50,318,1,1,5,0.034591836734693876,2
1,3,0.25,50,314,1,1,5,0.03496598639455782,2
1,3,0.25,50,324,1,1,6,0.0344047619047619,2
1,3,0.25,50,304,1,1,5,0.03530612244897959,2
1,3,0.25,50,302,1,1,6,0.03551020408163265,2
1,3,0.25,50,316,1,1,6,0.03503401360544217,2
1,3,0.25,50,312,1,1,5,0.034506802721088435,2
1,3,0.25,50,298,1,1,6,0.035493197278911565,3
1,3,0.25,50,338,1,1,5,0.033894557823129244,2
1,3,0.25,50,306,1,1,5,0.03476190476190476,2
1,3,0.25,50,356,1,1,5,0.031870748299319726,2
1,3,0.25,50,326,1,1,5,0.03437074829931972,2
1,3,0.25,50,336,1,1,5,0.03380952380952381,2
1,3,0.25,50,332,1,1,5,0.033418367346938774,2
1,3,0.25,50,308,1,1,5,0.03511904761904762,2
1,3,0.25,50,322,1,1,5,0.034098639455782315,2
1,3,0.25,50,338,1,1,5,0.03324829931972789,2
1,3,0.25,50,328,1,1,5,0.03406462585034013,2
1,3,0.25,50,294,1,1,6,0.03615646258503401,2
1,3,0.25,50,326,1,1,5,0.03380952380952381,2
1,3,0.25,50,324,1,1,6,0.034234693877551015,2
1,3,0.25,50,316,1,1,5,0.03472789115646258,2
1,3,0.25,50,324,1,1,5,0.034506802721088435,2
1,3,0.25,50,306,1,1,5,0.03534013605442177,2
1,3,0.25,50,310,1,1,5,0.034557823129251694,2
1,3,0.25,50,322,1,1,5,0.03374149659863945,2
1,3,0.25,50,304,1,1,5,0.03534013605442176,2
1,3,0.25,50,336,1,1,6,0.033435374149659865,2
1,3,0.25,50,310,1,1,5,0.03489795918367347,2
1,3,0.25,50,332,1,1,5,0.03357142857142857,2
1,3,0.25,50,324,1,1,5,0.033826530612244894,3
1,3,0.25,50,316,1,1,5,0.034591836734693876,2
1,3,0.25,50,332,1,1,5,0.034234693877551015,2
1,3,0.25,50,330,1,1,5,0.0336734693877551,2
1,3,0.25,50,332,1,1,5,0.03304421768707483,2
1,3,0.25,50,326,1,1,5,0.03387755102040816,2
1,3,0.25,50,350,1,1,5,0.03263605442176871,2
1,3,0.25,50,308,1,1,5,0.034761904761904765,2
1,3,0.25,50,314,1,1,5,0.03486394557823129,2
1,3,0.25,50,330,1,1,6,0.03397959183673469,2
1,3,0.25,50,296,1,1,6,0.03574829931972789,2
1,3,0.25,50,338,1,1,5,0.03362244897959184,2
1,3,0.25,50,346,1,1,5,0.03260204081632653,2
1,3,0.25,50,320,1,1,6,0.03503401360544217,2
1,3,0.25,50,346,1,1,5,0.03331632653061225,2
1,3,0.25,50,302,1,1,6,0.03528911564625851,2
1,3,0.25,50,326,1,1,5,0.033503401360544215,2
1,3,0.25,50,318,1,1,5,0.03418367346938775,2
1,3,0.25,50,356,1,1,5,0.032704081632653065,2
1,3,0.25,50,302,1,1,5,0.03508503401360544,2
1,3,0.25,50,326,1,1,5,0.03357142857142857,2
1,3,0.25,50,300,1,1,6,0.03571428571428571,2
1,3,0.25,50,334,1,1,6,0.03290816326530612,2
1,3,0.25,50,348,1,1,5,0.0325,2
1,3,0.25,50,328,1,1,5,0.03370748299319728,2
1,3,0.25,50,318,1,1,5,0.033452380952380956,2
1,3,0.25,50,306,1,1,5,0.034812925170068024,3
0,3,0.25,50,332,1,1,6,0.034421768707483,2
1,3,0.25,50,330,1,1,6,0.0348469387755102,2
1,3,0.25,50,316,1,1,6,0.034234693877551015,2
1,3,0.25,50,322,1,1,5,0.03428571428571428,2
1,3,0.25,50,330,1,1,5,0.03396258503401361,2
1,3,0.25,50,328,1,1,5,0.03387755102040817,2
1,3,0.25,50,346,1,1,5,0.03251700680272109,2
1,3,0.25,50,312,1,1,5,0.03469387755102041,2
1,3,0.25,50,308,1,1,6,0.035544217687074824,2
1,3,0.25,50,306,1,1,5,0.03535714285714286,2
1,3,0.25,50,324,1,1,5,0.03413265306122448,2
1,3,0.25,50,326,1,1,5,0.03363945578231292,2
1,3,0.25,50,324,1,1,5,0.0338265306122449,2
1,3,0.25,50,342,1,1,5,0.032755102040816324,2
1,3,0.25,50,324,1,1,5,0.03469387755102041,2
1,3,0.25,50,324,1,1,5,0.03406462585034014,2
1,3,0.25,50,318,1,1,5,0.03413265306122449,2
1,3,0.25,50,322,1,1,5,0.03404761904761905,2
1,3,0.25,50,314,1,1,5,0.03426870748299319,2
1,3,0.25,50,330,1,1,5,0.03355442176870748,2
1,3,0.25,50,302,1,1,5,0.03571428571428571,2
1,3,0.25,50,312,1,1,5,0.03477891156462585,2
1,3,0.25,50,316,1,1,5,0.03460884353741496,2
1,3,0.25,50,316,1,1,6,0.03464285714285714,2
1,3,0.25,50,318,1,1,5,0.03476190476190476,2
1,3,0.25,50,320,1,1,5,0.034897959183673465,2
1,3,0.25,50,324,1,1,5,0.033826530612244894,2
1,3,0.25,50,326,1,1,5,0.03442176870748298,2
1,3,0.25,50,316,1,1,5,0.034149659863945574,2
1,3,0.25,50,312,1,1,6,0.03494897959183674,2
1,3,0.25,50,308,1,1,5,0.03552721088435374,2
1,3,0.25,50,320,1,1,5,0.03438775510204082,2
1,3,0.25,50,332,1,1,5,0.03362244897959184,2
1,3,0.25,50,316,1,1,5,0.03454081632653061,2
1,3,0.25,50,318,1,1,5,0.035,2
1,3,0.25,50,336,1,1,6,0.033758503401360544,3
